archive_asset_id,archive_run_id,acquisition_state,content_state,extraction_state,formal_use_state,evidence_grade,redistribution_scope,raw_local_path,extracted_local_path,target_table,replacement_source,next_action,revalidation_required
WEB-0439,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0439_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0439/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0440,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0440_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0440/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0441,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0441_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0441/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0442,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0442_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0442/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0443,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0443_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0443/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0444,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0444_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0444/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0445,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0445_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0445/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0446,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0446_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0446/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0447,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0447_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0447/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0448,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0448_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0448/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0449,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0449_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0449/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0450,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0450_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0450/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0451,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0451_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0451/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0452,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0452_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0452/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0453,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0453_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0453/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0454,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0454_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0454/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0455,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0455_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0455/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0456,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0456_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0456/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0457,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0457_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0457/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0458,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,05_全球周期与历史危机/外部原件/WEB-0458_6._上海期货交易所，2013年12月，《美联储QE决策的时间纵向分析及对金价的影响》——2013年12月18日美联储宣布缩减购债：_/original.pdf,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0459,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,08_企业案例与公开披露/外部原件/WEB-0459_上期所研究报告/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0460,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0461,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0462,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0463,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0464,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0465,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0466,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0467,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0468,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0469,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,EXCLUDED,D,private_only,07_会计合规与制裁/外部原件/WEB-0469_1._传音控股_2023_2024_年报与三季报（人民币营收、非洲占比、汇率损失）：上交所披露：_/original.html,02_提取正文/WEB-0469/content.json,company_overseas_exposure | country_policy_year | asset_monthly_return | case_evidence,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0470,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0471,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0471_国家统计局，2025-01/original.html,02_提取正文/WEB-0471/content.json | 01_新增原件/WEB-0471/WEB-0471-R01_P020250127324149881531.xlsx | 03_提取表格/WEB-0471/WEB-0471-R01/附表1.csv | 03_提取表格/WEB-0471/WEB-0471-R01/附表2.csv | 03_提取表格/WEB-0471/WEB-0471-R01/附表3.csv | 03_提取表格/WEB-0471/WEB-0471-R01/12月用1.csv | 03_提取表格/WEB-0471/WEB-0471-R01/12月用2.csv | 03_提取表格/WEB-0471/WEB-0471-R01/12月用3.csv,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0472,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0472_2024-12/original.html,02_提取正文/WEB-0472/content.json | 01_新增原件/WEB-0472/WEB-0472-R01_P020241227323532210431.xlsx | 03_提取表格/WEB-0472/WEB-0472-R01/附表1.csv | 03_提取表格/WEB-0472/WEB-0472-R01/附表2.csv | 03_提取表格/WEB-0472/WEB-0472-R01/附表3.csv | 03_提取表格/WEB-0472/WEB-0472-R01/12月用1.csv | 03_提取表格/WEB-0472/WEB-0472-R01/12月用2.csv | 03_提取表格/WEB-0472/WEB-0472-R01/12月用3.csv,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0473,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0474,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,company_overseas_exposure | country_monthly_risk | country_policy_year | country_event | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0475,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0476,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0477,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0478,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0479,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_monthly_risk | country_event | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0480,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0481,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,country_monthly_risk | country_policy_year | country_event | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0482,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,country_policy_year | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0483,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0484,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_policy_year | asset_monthly_return,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0485,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0486,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0487,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0488,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0489,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0490,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0491,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0492,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,"06_黄金美元与储备配置/外部原件/WEB-0492_17_World_Bank,_Commodity_Markets_Pink_Sheet,/original.html",02_提取正文/WEB-0492/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0493,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,07_会计合规与制裁/外部原件/WEB-0493_3._苏丹_GDP（2023_年_-12%～-18%）：世界银行《Sudan_Economic_Update》：_/original.html,02_提取正文/WEB-0493/content.json,country_policy_year | asset_monthly_return | case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0494,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0494_2._世界银行（World_Bank），2022，《Lebanon's_Crisis_Great_Denial_in_the_Deliberat/original.html,02_提取正文/WEB-0494/content.json,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
